acctno,monthly_income,job_time_months,res_time_months,job_employment_status,job_title,job_company,job_verified,industry,term,fundedAmount,monthly_payment,make,model,year,loanStatus
L024308,2800.0,2.0,0.0,Full Time,LABOR,RIPON TRUCK REPAIR & EQUIPMEN,False,Construction,53.0,12033.9,517.43,Acura,RDX,2011.0,WRITE-OFF
L024309,4800.0,60.0,60.0,Full Time,Manager,KLM FOOD MART,False,Retail,48.0,15213.0,642.8,Chevrolet,Camaro,2013.0,CLOSED
L024310,5200.0,1.0,24.0,Full Time,,BRIGHT HORIZONS CHILDRENS CENT,False,Education,42.0,11269.8,553.74,Ford,Taurus,2014.0,ACTIVE
L024311,3200.0,2.0,36.0,Full Time,LABOR,LABORONE USA,False,Other Services,45.0,10967.3,498.58,Toyota,Corolla,2010.0,ACTIVE
L024313,2500.0,1.0,0.0,Full Time,COOK,THE CRUSADE BURGUER LLC,False,Hospitality,48.0,11521.9,539.77,Chevrolet,Equinox,2014.0,WRITE-OFF
L024315,3200.0,36.0,48.0,,,A&B STAFFING,False,Other Services,56.0,14565.8,489.32,BMW,4-Series,2014.0,ACTIVE
L024316,2560.0,28.0,72.0,Full Time,LABOR,TIGERTON LUMBER COMPANY,False,Manufacturing,51.0,12544.3,524.83,Jeep,Compass,2015.0,WRITE-OFF
L024317,2680.0,42.0,24.0,Full Time,MAT HANDLER,ASG STAFFING,False,Other Services,36.0,10156.8,486.03,Audi,A4,2013.0,ACTIVE
L024318,2200.0,4.0,24.0,Full Time,LABORER,KALHARI DEVELOPMENT LLC,False,Unknown,51.0,12723.5,563.33,Mercedes-Benz,C Class,2014.0,WRITE-OFF
L024319,3900.0,144.0,72.0,Full Time,KITCHEN,LOU MALNATI'S PIZZERIA - NORTH,False,Unknown,57.0,13351.6,505.04,Kia,Optima,2016.0,ACTIVE
L024320,3040.0,16.0,24.0,Full Time,OPERADOR,MSI METRO STAFF,False,Other Services,57.0,15297.6,606.11,Nissan,Murano,2016.0,ACTIVE
L024321,2560.0,4.0,24.0,Full Time,PICKING,OVERTURE,False,Other Services,57.0,15129.6,627.06,Chevrolet,Malibu,2018.0,WRITE-OFF
L024322,2400.0,14.0,12.0,Full Time,LABOR,NORTH FORK PORK,False,Agriculture,55.0,14840.9,562.92,GMC,Acadia,2013.0,WRITE-OFF
L024323,13600.0,1.0,24.0,Full Time,MECHANIC,PEOPLELINK STAFFING SOLUTIONS,False,Other Services,51.0,12892.4,586.61,Cadillac,SRX,2012.0,ACTIVE
L024324,3000.0,2.0,24.0,Full Time,LABORER,WORK NOW LLC,False,Construction,57.0,14839.2,588.27,Toyota,Corolla,2016.0,WRITE-OFF
L024325,2900.0,4.0,24.0,Full Time,GENERAL LABOR,"METRO STAFF, INC",False,Other Services,57.0,15083.0,619.8,Nissan,Rogue,2016.0,ACTIVE
L024326,2000.0,84.0,60.0,Full Time,,REFLECTION JEWELRY,False,Retail,54.0,15363.8,520.51,Honda,CR-V,2011.0,ACTIVE
L024327,2598.0,8.0,24.0,Full Time,LABOR,MIDWAY STAFFING,False,Other Services,45.0,11862.5,568.61,Volkswagen,Jetta,2014.0,ACTIVE
L024328,2700.0,6.0,36.0,Full Time,MAIL,RR DONNELLEY,False,Other Services,42.0,8641.68,372.68,Chevrolet,Cruze,2017.0,ACTIVE
L024329,4000.0,24.0,24.0,Full Time,SALES,METRO BY T-MOBILE,False,Unknown,60.0,17513.2,622.8,Chevrolet,Equinox,2017.0,ACTIVE
L024331,2720.0,8.0,12.0,Full Time,,METRO STAFF,False,Other Services,45.0,8270.91,408.95,Buick,Verano,2012.0,ACTIVE
L024332,4000.0,2.0,36.0,Full Time,,DYNAMIC CONTRACTING SERVICES,False,Construction,57.0,13556.3,552.24,Subaru,Legacy,2014.0,CLOSED
L024334,2200.0,2.0,0.0,Full Time,OPERATOR,TRIUNE LOGISTICS,False,Transport,55.0,11661.3,525.44,Volkswagen,Golf,2016.0,WRITE-OFF
L024335,2600.0,1.0,24.0,Full Time,STAFF,SHUMANN PRINTERS INC,False,Unknown,57.0,13669.8,561.93,Nissan,Pathfinder,2015.0,WRITE-OFF
L024336,2400.0,13.0,24.0,Full Time,LABORER,HYR-UP SOLUTIONS INC,False,Construction,51.0,11316.9,488.08,Cadillac,ATS,2014.0,WRITE-OFF
L024338,2400.0,12.0,36.0,Full Time,LABORER,PROVEN PARTNERS GROUP,False,Unknown,60.0,15505.5,554.39,Ford,Explorer,2013.0,CLOSED
L024339,2824.0,2.0,0.0,Full Time,LABORER,LABOR PERSONNEL LLC,False,Construction,51.0,11725.3,496.42,Honda,Accord,2012.0,ACTIVE
L024340,4859.0,12.0,60.0,Full Time,LABORER,CK ENTERPRISES INC,False,Unknown,60.0,15665.5,518.5,Honda,Civic,2017.0,ACTIVE
L024341,5000.0,12.0,0.0,Full Time,LABORER,KFI STAFFING,False,Other Services,58.0,14406.6,584.21,Ford,Escape,2017.0,REPOED
L024342,2600.0,5.0,0.0,Full Time,LABORER,BIEN TRUCHA LLC,False,Other Services,57.0,15085.7,564.62,Toyota,Corolla,2016.0,WRITE-OFF
L024343,2800.0,1.0,24.0,Full Time,,HUSCO,False,Unknown,57.0,14484.0,569.06,Nissan,Murano,2017.0,ACTIVE
L024345,4000.0,4.0,0.0,Full Time,PAINTER,SELF EMPLOYED,False,Construction,57.0,16257.6,634.4,Toyota,Corolla,2019.0,ACTIVE
L024346,2120.0,1.0,0.0,Full Time,LABORER,BRADLEY ADHESIVE APPLICATIONS,False,Unknown,57.0,13762.7,576.7,Nissan,Altima,2017.0,ACTIVE
L024348,4000.0,1.0,12.0,Full Time,,TACTICAL SECURITY CHICAGO,False,Other Services,57.0,15396.0,619.89,Toyota,RAV4,2013.0,ACTIVE
L024349,2800.0,1.0,0.0,Full Time,LABORER,MEXICAN RESTAURANT JOSE,False,Hospitality,53.0,12999.6,561.98,Nissan,Pathfinder,2013.0,ACTIVE
L024350,2400.0,8.0,36.0,,,ASG STAFFING INC,False,Other Services,60.0,15361.6,528.39,Cadillac,CTS,2014.0,ACTIVE
L024351,2800.0,108.0,156.0,Full Time,LABOR GENERAL,ELITE STAFFING,False,Other Services,60.0,17926.1,577.06,Nissan,Murano,2015.0,WRITE-OFF
L024352,2700.0,4.0,12.0,Full Time,OTHER,ARAMARK UNIFORM & CAREER APPAR,False,Other Services,48.0,10989.8,423.16,Chevrolet,Cruze,2015.0,CLOSED
L024353,3000.0,6.0,36.0,,FORKLIFT DRIVER,E&J STAFFING SERVICES,False,Unknown,45.0,13022.5,549.88,Honda,Accord,2016.0,WRITE-OFF
L024354,4000.0,7.0,36.0,Full Time,SALES,D'S CONCRETE,False,Construction,60.0,14410.0,482.23,Chevrolet,Impala,2017.0,WRITE-OFF
L024355,3000.0,6.0,0.0,Full Time,GENERAL LABOR,TRY OUR PALLETS INC,False,Wholesale,42.0,10369.2,445.16,Volkswagen,Passat,2013.0,WRITE-OFF
L024356,3840.0,4.0,,,,FIRST ALT DEVELOPMENT INC,False,Real Estate,39.0,7753.0,422.79,Kia,Sorento,2011.0,WRITE-OFF
L024358,2880.0,24.0,24.0,Full Time,METAL FINISHER,ACCURATE FABRICATION,False,Manufacturing,45.0,9224.72,426.97,Chevrolet,Cruze,2013.0,ACTIVE
L024359,3000.0,108.0,60.0,Full Time,,3D DAIRY,False,Agriculture,54.0,15116.1,579.52,Chevrolet,Traverse,2015.0,CLOSED
L024360,2400.0,12.0,12.0,Full Time,LABOR,MANUFACTURES PALLETS DISPOSAL,False,Manufacturing,51.0,11226.7,514.58,Honda,Crosstour,2012.0,WRITE-OFF
L024361,2500.0,24.0,0.0,Full Time,,CAMARAK,False,Other Services,36.0,8730.13,460.88,Chrysler,200,2015.0,ACTIVE
L024362,2426.0,6.0,0.0,Full Time,CLEANING,HR SERVICE GROUP LLC,False,Other Services,36.0,7210.9,344.37,Ford,Escape,2019.0,CLOSED
L024363,3500.0,12.0,24.0,Full Time,DISHWASHER,TEXAS ROADHOUSE,False,Hospitality,57.0,14325.2,575.9,Ford,Fusion,2016.0,WRITE-OFF
L024365,3600.0,6.0,24.0,Full Time,,OLIVE GARDEN ITALIAN RESTAURAN,False,Hospitality,54.0,11971.6,525.55,Chevrolet,Equinox,2015.0,ACTIVE
L024367,4268.0,240.0,96.0,Full Time,,CLINGAN STEEL INC,False,Manufacturing,48.0,11960.0,430.32,Buick,Regal,2012.0,ACTIVE
L024368,2600.0,1.0,144.0,Full Time,,1400 W Augusta Blvd,False,Real Estate,48.0,12329.8,443.62,Ford,Edge,2013.0,ACTIVE
L024369,3000.0,6.0,24.0,,Construction,Nick Peddie Construction Inc,False,Construction,42.0,8935.04,364.71,Volkswagen,Jetta,2012.0,CLOSED
L024370,2000.0,120.0,24.0,Full Time,CAREGIVER,KENOSHA SENIOR LIVING,False,Healthcare,48.0,15469.0,601.47,GMC,Acadia,2015.0,WRITE-OFF
L024371,2560.0,12.0,24.0,Full Time,PACKER,SENTECH EMPLOYMENT SERVICES,False,Other Services,53.0,12747.2,528.69,Chevrolet,Malibu,2017.0,ACTIVE
L024372,2560.0,1.0,0.0,Full Time,LABORER,SOURCE ONE STAFFING,False,Other Services,42.0,9569.45,510.46,Volkswagen,Passat,2012.0,ACTIVE
L024374,3059.0,12.0,60.0,Full Time,WAREHOUSE DRIVER,TIRE DISTRUBUTOR XPERTS LLC,False,Wholesale,48.0,13708.6,571.06,Hyundai,Sonata,2016.0,WRITE-OFF
L024375,2600.0,13.0,12.0,Full Time,LABOR,TRANEL SAMILY FSA RMS,False,Unknown,60.0,15237.5,606.06,Ford,Escape,2015.0,ACTIVE
L024376,3700.0,9.0,84.0,Full Time,LABOR,DP & KING INC,False,Construction,57.0,14840.8,574.97,Honda,CR-V,2014.0,ACTIVE
L024377,2800.0,6.0,36.0,Full Time,MICHENE OPER,WEST LIB FOODS,False,Hospitality,42.0,10602.9,478.08,GMC,Terrain,2012.0,WRITE-OFF
L024378,3400.0,24.0,24.0,,SECRETARY,ROUSELL TRANSPORT INC,False,Transport,54.0,14415.5,512.42,Mazda,CX-9,2014.0,ACTIVE
L024379,4400.0,4.0,0.0,Full Time,COOK,ROARING FORK LLC,False,Hospitality,45.0,10491.6,524.33,Jeep,Compass,2016.0,ACTIVE
L024380,5000.0,24.0,24.0,Full Time,MANAGER,MAGIC CLEANING,False,Unknown,55.0,14089.1,525.0,Chevrolet,Impala,2017.0,ACTIVE
L024381,2632.0,32.0,72.0,Full Time,VET TECH,VETERINARY PRACTICE,False,Unknown,50.0,9915.0,398.05,Mini,Cooper,2013.0,ACTIVE
L024382,4300.0,14.0,24.0,,Production,Labor Personnel,False,Other Services,48.0,12102.9,474.06,Buick,LaCrosse,2014.0,ACTIVE
L024383,2900.0,5.0,0.0,Full Time,OPERATOR,ACCURATE PERSONNEL LLC,False,Other Services,51.0,12809.6,541.99,Hyundai,Elantra,2017.0,WRITE-OFF
L024384,2800.0,6.0,36.0,Full Time,HYSTOLOGY ASST,ST MARY HOSPITAL,False,Unknown,42.0,8930.56,373.44,Chevrolet,Captiva Sport,2013.0,ACTIVE
L024385,2800.0,45.0,36.0,Part Time,Supervisor,Plus Services and AHI Sol,False,Other Services,48.0,10496.2,456.59,Kia,Optima,2014.0,WRITE-OFF
L024386,3000.0,1.0,12.0,Full Time,LABORER,JEL SERT CO,False,Construction,60.0,16550.1,624.7,Ford,EcoSport,2018.0,ACTIVE
L024387,3800.0,12.0,24.0,Full Time,LABORER,GROCERY DELIVERY- FACTOR 75,False,Hospitality,60.0,13606.4,541.29,Mazda,CX-9,2014.0,ACTIVE
L024388,4800.0,24.0,0.0,Full Time,GENERAL JOB,NEW HEIGHTS ROOFING INC,False,Construction,45.0,11250.4,529.03,GMC,Acadia,2012.0,WRITE-OFF
L024389,2560.0,11.0,24.0,,Labor,Labor Personnel LLC,False,Unknown,42.0,11236.0,519.8,Chrysler,200,2016.0,WRITE-OFF
L024391,3000.0,1.0,24.0,Full Time,CLEANNING,FULLERS CAR WASH OF ELK GROV,False,Other Services,39.0,9506.47,521.85,Ford,Fiesta,2017.0,ACTIVE
L024392,2500.0,2.0,84.0,Full Time,AID,ARAMARK,False,Unknown,51.0,10413.3,474.56,Dodge,Journey,2015.0,REPOED
L024393,13856.0,24.0,60.0,Full Time,LABOR,SPECIALIZED STAFFING SOLUTIONS,False,Other Services,42.0,8955.64,431.04,Nissan,Altima,2013.0,ACTIVE
L024394,2256.0,4.0,24.0,Full Time,LABORER,LABOR PERSONNEL LLC,False,Unknown,48.0,12045.4,534.8,Nissan,Rogue Select,2015.0,WRITE-OFF
L024396,4400.0,12.0,12.0,Full Time,FOOD SERVICE,FGF BRANDS,False,Hospitality,48.0,14341.4,545.16,Jeep,Grand Cherokee,2015.0,WRITE-OFF
L024397,3900.0,6.0,12.0,Full Time,KITCHEN,ALA ROMA,False,Hospitality,42.0,9955.64,440.56,Honda,Civic,2012.0,WRITE-OFF
L024398,3656.0,90.0,24.0,Full Time,MEDICAL ASSISTANT,ASSOCIATES IN NEPHROLOGY,False,Healthcare,51.0,9578.3,447.51,Chevrolet,Traverse,2012.0,ACTIVE
L024399,3200.0,4.0,24.0,,,Premier Arquitectonic Montgomery,False,Professional Services,51.0,10549.3,422.77,Chevrolet,Sonic,2018.0,ACTIVE
L024400,3600.0,17.0,0.0,Full Time,OPERATOR,SELF EMPLOYED A/C MAINTANCE,False,Other Services,57.0,15725.4,616.76,GMC,Terrain,2013.0,ACTIVE
L024401,3200.0,5.0,0.0,Full Time,LABORER,STOUGHTON TRAILERS LLC,False,Unknown,51.0,12501.4,536.19,Chevrolet,Cruze,2017.0,ACTIVE
L024402,2400.0,7.0,12.0,Full Time,OPERATOR,"MOOYAH BURGUERS, FRIES & SHAKE",False,Hospitality,60.0,17479.6,637.93,Ford,Escape,2020.0,ACTIVE
L024403,4340.0,274.0,156.0,Full Time,LABORER,SILDEMATIC PRECISION COMPONENT,False,Manufacturing,60.0,14834.2,667.02,GMC,Acadia,2017.0,ACTIVE
L024404,2720.0,2.0,24.0,Full Time,LABORER,BOYD  ALLENTON,False,Construction,51.0,11335.6,471.42,Chevrolet,Cruze,2017.0,ACTIVE
L024405,3300.0,60.0,120.0,Full Time,WAREHOUSE,SIGN OUTLET,False,Retail,54.0,15245.4,609.07,Kia,Sorento,2016.0,WRITE-OFF
L024406,3000.0,11.0,0.0,Full Time,,PARRETT MFG. INC,False,Manufacturing,57.0,16812.7,641.79,Dodge,Challenger,2017.0,CLOSED
L024407,3000.0,24.0,72.0,Full Time,SECURITY,ALLIED UNIVERSAL,False,Other Services,48.0,11621.0,435.32,Kia,Optima,2016.0,WRITE-OFF
L024408,4000.0,61.0,12.0,Full Time,MANAGER,CASEYS,False,Retail,56.0,14394.0,513.72,Mercedes-Benz,CLA Class,2014.0,ACTIVE
L024409,2400.0,60.0,0.0,Full Time,OTHER,ONIN STAFFING,False,Other Services,48.0,11710.5,483.33,Ford,Fusion,2016.0,WRITE-OFF
L024410,2500.0,96.0,84.0,Full Time,HAIR STYLIST,SELF EMPLOYED,False,Other Services,57.0,10352.3,440.89,Ford,Escape,2013.0,REPOED
L024411,3200.0,18.0,72.0,Full Time,MACHINE OPERATOR,ACTION TECHNOLOGY,False,Manufacturing,57.0,13876.2,555.52,Toyota,RAV4,2013.0,ACTIVE
L024412,2600.0,26.0,24.0,Full Time,,WAUKEGAN SCHOOLS,False,Education,50.0,14938.0,573.47,Kia,Sorento,2015.0,WRITE-OFF
L024413,2300.0,10.0,24.0,Full Time,LABORER,GSF UAS,False,Other Services,45.0,9543.81,430.71,Chevrolet,Cruze,2014.0,CLOSED
L024414,4281.0,3.0,60.0,Full Time,LABORER,TH FOODS,False,Manufacturing,45.0,10828.0,478.97,Ford,Taurus,2014.0,ACTIVE
L024415,2600.0,7.0,12.0,Full Time,,THE EXCEL GROUP,False,Real Estate,57.0,14176.1,538.39,Honda,Accord,2015.0,ACTIVE
L024416,2840.0,48.0,36.0,Full Time,LABOR,ABBYLAND PORK PACK INC,False,Manufacturing,54.0,13512.2,571.34,Toyota,RAV4,2013.0,ACTIVE
L024417,2480.0,7.0,12.0,Full Time,COOK,TRI CITY FOODS,False,Hospitality,51.0,12410.4,537.95,Mitsubishi,Outlander,2014.0,ACTIVE
L024418,5800.0,12.0,0.0,Full Time,INSTALADOR,A & J RECREATIONAL SERVICES IN,False,Other Services,52.0,13128.6,560.36,Nissan,Sentra,2015.0,WRITE-OFF
L024419,2720.0,9.0,12.0,Full Time,PACKER,ALL ABOUT PERSONNEL,False,Other Services,57.0,16258.6,628.22,Ford,Fusion,2019.0,ACTIVE
L024420,3600.0,6.0,12.0,Full Time,CONSTRUCTION,PREMIUM CONSTRUCTION SERVICES,False,Unknown,57.0,15019.2,591.43,Ford,Escape,2016.0,ACTIVE
L024421,3200.0,144.0,84.0,Full Time,LABOR,AMT PRODUCTS,False,Manufacturing,60.0,15322.6,498.92,Chevrolet,Traverse,2017.0,ACTIVE
L024423,3000.0,48.0,156.0,Full Time,PAINTER,GALWAY PAINTING,False,Construction,60.0,18666.3,659.17,Chevrolet,Traverse,2015.0,WRITE-OFF
L024424,3600.0,6.0,0.0,Full Time,LABORER,HYR-UP SOLUTIONS INC,False,Construction,57.0,14063.8,561.68,Volkswagen,Passat,2017.0,CLOSED
L024425,4120.0,12.0,24.0,Full Time,,DRIVE STAFF INC,False,Other Services,60.0,17806.7,660.54,Toyota,4Runner,2011.0,ACTIVE
L024426,4000.0,1.0,24.0,Full Time,LABOR POWERT INC,ILLINOIS SANITATION & STAFFING,False,Other Services,54.0,12741.6,523.85,Nissan,Sentra,2017.0,ACTIVE
L024427,2800.0,2.0,24.0,Full Time,LABORER,7 DIAMOND HOSPITALITY STAFFING,False,Hospitality,57.0,14427.2,557.83,Chevrolet,Equinox,2017.0,WRITE-OFF
L024429,2560.0,5.0,72.0,,Labor,Taqueria El Charro,False,Hospitality,57.0,14028.9,528.16,Jeep,Grand Cherokee,2011.0,ACTIVE
L024430,3600.0,10.0,0.0,Full Time,,WORKFORCE,False,Other Services,57.0,16136.3,632.05,Ford,Flex,2016.0,CLOSED
L024431,2944.0,4.0,24.0,Full Time,COOK,CHICK-FIL-A,False,Hospitality,39.0,6900.8,387.35,Chevrolet,Cruze,2014.0,CLOSED
L024432,3500.0,15.0,36.0,Full Time,FOOD TRUCK DRIVER,STELLA AND CHEWY,False,Hospitality,48.0,11792.7,450.73,Ford,Escape,2015.0,ACTIVE
L024434,2400.0,4.0,0.0,Full Time,LABOR,CREATIVE RESOURCE PERSONNEL,False,Other Services,42.0,6483.0,364.7,Hyundai,Elantra,2010.0,ACTIVE
L024435,4800.0,4.0,24.0,Full Time,Food Service,La Scarola,False,Unknown,45.0,9692.49,459.38,Kia,Sorento,2014.0,CLOSED
L024436,3520.0,4.0,168.0,,,Great Lakes,False,Other Services,60.0,17742.4,604.63,Chevrolet,Impala,2018.0,ACTIVE
L024437,2800.0,2.0,120.0,Full Time,,FLEXIBLE STAFFING,False,Other Services,50.0,14199.6,545.5,Ford,Explorer,2015.0,ACTIVE
L024438,2773.0,7.0,120.0,Full Time,PRINTING,FREEDOM GRAPHIC SYSTEMS,False,Manufacturing,48.0,8386.84,306.26,Nissan,Rogue,2012.0,ACTIVE
L024439,15200.0,11.0,24.0,Full Time,SERVER,GRACIANO'S MARKET,False,Hospitality,53.0,13737.1,607.04,BMW,5-Series,2013.0,WRITE-OFF
L024441,2600.0,1.0,24.0,Full Time,LABORER,VIAKABLE MANUFACTURING LLC,False,Manufacturing,45.0,9379.2,467.88,Chevrolet,Cruze,2013.0,ACTIVE
L024442,2600.0,2.0,24.0,Full Time,PACKER,SOURCE ONE STAFFING,False,Unknown,57.0,14537.9,618.81,Cadillac,ATS,2015.0,ACTIVE
L024445,1200.0,60.0,60.0,,HOUSE KEEPING,TITIS CLEANING SERVICES,False,Other Services,54.0,13847.8,492.25,GMC,Terrain,2015.0,ACTIVE
L024447,3750.0,120.0,72.0,Full Time,cleaning,diamond cleaning,False,Other Services,60.0,17596.7,561.44,Chevrolet,Cruze,2018.0,ACTIVE
L024451,4000.0,6.0,24.0,Full Time,,CASA RAYA LLC,False,Other Services,48.0,11624.9,521.34,Dodge,Journey,2017.0,ACTIVE
L024452,3180.0,12.0,36.0,Full Time,SECURITY,RIVERS CASINO,False,Entertainment,51.0,11256.3,519.76,Toyota,Camry,2012.0,ACTIVE
L024453,4527.0,12.0,12.0,Full Time,LABORER,SANDY BANK MINK RANCH LLC,False,Unknown,60.0,15230.0,538.84,Toyota,Corolla,2016.0,ACTIVE
L024454,2800.0,14.0,0.0,Full Time,COOK,BENIHANA,False,Hospitality,60.0,17036.6,590.45,Nissan,Altima,2016.0,WRITE-OFF
L024455,2800.0,6.0,12.0,Full Time,CLEANING,AJL SMART HOOD CLEANING INC,False,Other Services,60.0,17342.4,645.36,Mercedes-Benz,C Class,2015.0,ACTIVE
L024456,3600.0,90.0,84.0,Full Time,LABOR,HOLSUM DAIRYES LLC,False,Manufacturing,51.0,13366.3,561.67,Chevrolet,Equinox,2015.0,CLOSED
L024457,4000.0,11.0,12.0,Full Time,FORKLIFT,FRESH EXPRESS,False,Wholesale,51.0,13238.7,552.12,Ford,Escape,2013.0,ACTIVE
L024458,4800.0,2.0,0.0,Full Time,COSNTRUCTION,SALVO ARQUITECTAL ROOFING,False,Construction,51.0,12687.7,564.83,Chrysler,200,2016.0,WRITE-OFF
L024460,2400.0,2.0,0.0,Full Time,OPERATOR,CLEAR STAFF,False,Other Services,51.0,13515.5,602.82,Nissan,Pathfinder,2014.0,ACTIVE
L024462,2560.0,2.0,12.0,,Clenaing,Labor Personnel,False,Other Services,45.0,11284.7,492.08,Chevrolet,Equinox,2015.0,WRITE-OFF
L024463,4500.0,24.0,24.0,Full Time,CONSTRUCTION,ADK CONSTRUCTION,False,Construction,36.0,9127.32,421.77,Toyota,Camry,2012.0,ACTIVE
L024464,3636.0,8.0,0.0,Full Time,LOGISTICAL,RKC CLEANERS CORPORATION,False,Other Services,51.0,14786.5,626.27,Ford,Edge,2015.0,ACTIVE
L024465,3840.0,8.0,0.0,Full Time,,ARES STAFFING,False,Unknown,45.0,11332.1,557.9,Chevrolet,Traverse,2016.0,ACTIVE
L024466,2520.0,12.0,24.0,,labor,Flexible,False,Other Services,53.0,12387.9,491.03,Ford,Escape,2015.0,ACTIVE
L024469,2880.0,5.0,24.0,,labor,Professional Sanitation Services,False,Other Services,51.0,13502.4,546.3,Chevrolet,Captiva Sport,2014.0,WRITE-OFF
L024471,2700.0,2.0,84.0,Full Time,LABORER,PRONTO HELP INC,False,Other Services,48.0,12898.8,520.94,Chrysler,300,2012.0,ACTIVE
L024472,2560.0,6.0,,,Labor,Labor Solutions,False,Other Services,57.0,14267.9,519.97,Chevrolet,Impala,2015.0,ACTIVE
L024474,2400.0,2.0,240.0,,,American K9 Detection Services,False,Other Services,51.0,11940.8,479.7,Chevrolet,Equinox,2013.0,WRITE-OFF
L024475,2720.0,12.0,,,Labor,Primary Staffing,False,Other Services,57.0,14905.4,541.63,Jeep,Renegade,2017.0,ACTIVE
L024476,3200.0,12.0,12.0,Full Time,EMPACADOR,QPS EMPLOYMENT GROUP,False,Other Services,60.0,11814.8,476.39,Chevrolet,Cruze Limited,2016.0,ACTIVE
L024477,2080.0,5.0,24.0,Full Time,,RJB,False,Other Services,51.0,11395.5,486.27,Chevrolet,Equinox,2018.0,ACTIVE
L024478,3600.0,11.0,0.0,Full Time,,KALAHARI RESORTS & CONVENTIONS,False,Hospitality,51.0,11776.8,511.95,Nissan,Altima,2017.0,WRITE-OFF
L024479,3500.0,12.0,12.0,,COOK,ANMOL SOUN ASIAN,False,Hospitality,55.0,13654.4,541.66,Nissan,Rogue,2017.0,ACTIVE
L024480,2480.0,72.0,12.0,Full Time,,HYLAD LAKES SPUDS INC,False,Agriculture,42.0,5934.78,404.07,Chevrolet,Cruze,2012.0,ACTIVE
L024481,3300.0,12.0,0.0,Full Time,MACHINE OPERATOR,CONAGRA FDS,False,Manufacturing,42.0,12756.2,579.71,Ford,Escape,2013.0,ACTIVE
L024482,6000.0,48.0,12.0,,Labor,Vata Auto Auto Services,False,Other Services,57.0,15068.8,548.52,Chevrolet,Traverse,2016.0,WRITE-OFF
L024483,3360.0,24.0,24.0,,Labor,Professional Sanitation Cleaning,False,Unknown,51.0,11754.4,482.3,Kia,Optima,2016.0,WRITE-OFF
L024484,3360.0,6.0,12.0,Full Time,,AGRISTAFF USA,False,Agriculture,57.0,14098.8,492.9,Chevrolet,Equinox,2017.0,ACTIVE
L024486,2800.0,3.0,0.0,Full Time,LABOR,TORTILLERIA EL MILAGRO,False,Hospitality,42.0,9819.79,499.38,Honda,Crosstour,2012.0,ACTIVE
L024487,2600.0,2.0,24.0,Full Time,COOK,PASTRY HPOUSE HIPPO,False,Hospitality,36.0,9818.78,485.04,Buick,Regal,2011.0,ACTIVE
L024488,1800.0,6.0,60.0,Full Time,CASHIER,STAFFPAY INC DBA EMPLICITY,False,Retail,54.0,14550.1,536.2,Chevrolet,Silverado 1500,2011.0,ACTIVE
L024490,2660.0,1.0,12.0,Full Time,,QPS EMPLOYMENT GROUP,False,Professional Services,54.0,14725.0,539.61,Ford,Fusion,2017.0,ACTIVE
L024491,3176.0,42.0,12.0,Full Time,LABORER,RON'S STAFFING,False,Other Services,60.0,15891.4,579.87,GMC,Terrain,2015.0,ACTIVE
L024492,2300.0,18.0,60.0,Full Time,HOUSE KEEPING,CARSON BUILDING MAINTENANCE,False,Other Services,57.0,13622.1,530.32,Chevrolet,Trax,2017.0,ACTIVE
L024493,3945.0,15.0,24.0,Full Time,RECYCLING,THERMOFORM ENGINEERED QUALITY,False,Manufacturing,51.0,10926.5,453.25,Chevrolet,Sonic,2017.0,ACTIVE
L024494,2560.0,48.0,60.0,Full Time,MACHINE OPERATOR,MULTI TEMPS,False,Manufacturing,60.0,17942.0,573.15,Toyota,RAV4,2018.0,ACTIVE
L024495,2400.0,4.0,0.0,Full Time,BUTCHER,PORK KING PACKING,False,Manufacturing,54.0,14453.0,579.08,Chevrolet,Equinox,2016.0,WRITE-OFF
L024496,1100.0,2.0,24.0,Full Time,INSTALLER,ELSEN GROUP LLC,False,Construction,57.0,16596.1,642.54,Dodge,Durango,2014.0,ACTIVE
L024497,2130.0,18.0,36.0,Full Time,ASSOCIATE,INCREDIBLE KIDZ DAYCARE,False,Education,48.0,11575.7,435.04,Jeep,Patriot,2016.0,ACTIVE
L024498,2500.0,2.0,36.0,Full Time,,CHICK FIL A,False,Hospitality,48.0,12752.6,582.44,Acura,MDX,2010.0,ACTIVE
L024499,4800.0,24.0,36.0,,Manager,Tequila bar & taco shop,False,Hospitality,54.0,13315.0,490.55,Ford,Explorer,2016.0,ACTIVE
L024500,2900.0,60.0,24.0,Self-Employed,Self-Employed,SELF EMPLOYED CLEANING SE,False,Other Services,42.0,11310.0,542.52,Audi,A6,2013.0,WRITE-OFF
L024501,2773.0,1.0,120.0,Full Time,HR ASSISTANT,BAG MAKERS,False,Manufacturing,42.0,9590.07,422.65,Chevrolet,Equinox,2012.0,ACTIVE
L024502,3200.0,10.0,0.0,Full Time,LABOR,HILLSIDE LOGISTICS  LLC,False,Transport,45.0,9505.07,472.86,Buick,Encore,2013.0,WRITE-OFF
L024503,3200.0,12.0,12.0,Full Time,MACHINE OPERATOR,FACTOR 75 LABOR PERSONAL,False,Manufacturing,60.0,14986.4,589.17,Mercedes-Benz,C-Class,2017.0,ACTIVE
L024504,4500.0,2.0,24.0,Full Time,OPERATOR STAFF,LTC STAFFING AND RECUITING SER,False,Other Services,51.0,13310.1,560.31,Ford,Edge,2013.0,CLOSED
